Report generated on: 04-19-2021 22:48:19
"API","","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.116-12-TWN-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.0001","0.0003","0.0003","0.0005","0.0006","0.001","0.001","0.002","0.004","0.009","0.022","0.112","0.212","0.3379","0.5517","0.87555","1.132","1.692"
"INTL.37-12-TWN-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.001","0.012","0.016","0.024","0.025","0.091","0.277","0.444","0.589","0.787","1.026","1.493","1.414","1.64","1.501","1.526","1.457","1.722"
"INTL.38-12-TWN-BKWH.A","                Biomass and waste (billion kWh)","0.36","0.45","0.52","0.46","0.55","0.7","0.86","0.73","0.89","1.2","1.7","2.2","2.8","2.9","3","3","3.1","3.4","3.502","3.413","3.652","3.588","3.477","3.523","3.682","3.788","3.602","3.529"
"INTL.82-12-TWN-BKWH.A","        Hydroelectric pumped storage (billion kWh)","-0.393","-0.517","-0.438","-0.652","-0.908","-1.029","-1.248","-1.186","-1.113","-0.865","-0.338","-0.867","-1.07","-1.149","-0.743","-0.76","-0.776","-0.516","-0.473","-0.713","-0.544","-0.599","-0.294","-0.391","-0.549","-0.69","-0.498","-0.844"
"INTL.2-2-TWN-BKWH.A","    Consumption (billion kWh)","76.078","83.451","89.274","96.885","103.687","102.292","108.047","115.757","141.334","148.623","163.4831","167.6133","177.4433","186.8715","192.0386","201.2619","208.36061","215.75277","213.07791","203.9308","220.38463","224.90216","224.30943","229.0073","234.30414","233.16241","237.469","242.463"
"","Tajikistan","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-TJK-BKWH.A","    Generation (billion kWh)","--","--","16.609","17.533","16.798","14.612","14.842","13.85","14.265","15.621","13.983","14.229","15.142","16.336","16.319","16.92","16.768","17.323","16.989","15.958","16.2689","16.07372","16.80056","16.94136","15.9904","16.98228","17.03","17.88414"
"INTL.27-12-TJK-BKWH.A","        Nuclear (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-TJK-BKWH.A","        Fossil fuels (billion kWh)","--","--","0.84","0.586","0.274","0.162","0.165","0.274","0.257","0.348","0.209","0.165","0.13","0.163","0.143","0.123","0.234","0.38","0.347","0.217","0.0329","0.03572","0.06956","0.04136","0.1504","0.15228","0.564","0.92214"
"INTL.29-12-TJK-BKWH.A","        Renewables (billion kWh)","--","--","15.769","16.947","16.524","14.45","14.677","13.576","14.008","15.273","13.774","14.064","15.012","16.173","16.176","16.797","16.534","16.943","16.642","15.741","16.236","16.038","16.731","16.9","15.84","16.83","16.466","16.962"
"INTL.33-12-TJK-BKWH.A","            Hydroelectricity (billion kWh)","--","--","15.769","16.947","16.524","14.45","14.677","13.576","14.008","15.273","13.774","14.064","15.012","16.173","16.176","16.797","16.534","16.943","16.642","15.741","16.236","16.038","16.731","16.9","15.84","16.83","16.466","16.962"
"INTL.34-12-TJK-BKWH.A","            Non-hydroelectric renewables (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-TJK-BKWH.A","                Geothermal (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-TJK-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.117-12-TJK-BKWH.A","                    Tide and wave (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-TJK-BKWH.A","                    Solar (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-TJK-BKWH.A","                Wind (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-TJK-BKWH.A","                Biomass and waste (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.82-12-TJK-BKWH.A","        Hydroelectric pumped storage (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-TJK-BKWH.A","    Consumption (billion kWh)","--","--","16.213","14.165","13.783","13.655","13.401","12.899","12.772","13.118","13.29","13.189","14.105","13.817","14.223","14.425","14.632","14.471","14.88","13.916","14.0849","13.77772","13.69456","13.46936","11.8934","12.97528","12.959","13.68914"
"","Tanzania","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-TZA-BKWH.A","    Generation (billion kWh)","1.692","1.873","1.79","1.847","1.676","1.808","1.959","1.66","2.407","2.346","2.439","2.718","2.82","2.627","2.838","3.43","3.312","4.058","4.256","4.584","5.14512","4.96024","5.4202","5.71972","6.01666","6.4759","6.90712","6.93872"
"INTL.27-12-TZA-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-TZA-BKWH.A","        Fossil fuels (billion kWh)","0.158","0.164","0.156","0.166","0.198","0.284","0.228","0.225","0.35","0.203","0.318","0.142","0.127","0.103","0.505","1.67","1.89","1.559","1.633","1.97","2.39512","2.91024","3.6002","3.93672","3.37366","4.3099","4.46312","4.50072"
"INTL.29-12-TZA-BKWH.A","        Renewables (billion kWh)","1.534","1.709","1.634","1.681","1.478","1.524","1.731","1.435","2.057","2.143","2.121","2.576","2.693","2.524","2.333","1.76","1.422","2.499","2.623","2.614","2.75","2.05","1.82","1.783","2.643","2.166","2.444","2.438"
"INTL.33-12-TZA-BKWH.A","            Hydroelectricity (billion kWh)","1.534","1.709","1.634","1.681","1.478","1.524","1.731","1.435","2.057","2.143","2.121","2.576","2.693","2.524","2.333","1.76","1.422","2.499","2.623","2.614","2.674","1.973","1.749","1.7","2.564","2.087","2.342","2.327"
"INTL.34-12-TZA-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.076","0.077","0.071","0.083","0.079","0.079","0.102","0.111"
"INTL.35-12-TZA-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-TZA-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007","0.008","0.009","0.014","0.015","0.015","0.033","0.039"
"INTL.117-12-TZA-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-TZA-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.007","0.008","0.009","0.014","0.015","0.015","0.033","0.039"
"INTL.37-12-TZA-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-TZA-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.069","0.069","0.062","0.069","0.064","0.064","0.069","0.072"
"INTL.82-12-TZA-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-TZA-BKWH.A","    Consumption (billion kWh)","1.367","1.479","1.415","1.399","1.33","1.558","1.796","1.576","2.213","1.812","1.931","2.07","2.213","2","2.35","2.52","2.557","3.264","3.481","2.963","4.15612","3.85624","4.4332","4.63872","4.94166","5.4269","5.78812","5.81772"
"","Thailand","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-THA-BKWH.A","    Generation (billion kWh)","43.654","47.405","53.885","59.785","67.132","75.63","83.198","83.332","82.2404","84.7873","89.6043","95.8023","101.6123","108.9913","117.1783","123.0578","129.3229","132.379","136.474","137.298","150.43362","147.30378","157.38312","160.7124","162.7324","166.69856","177.78673","172.31162"
"INTL.27-12-THA-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-THA-BKWH.A","        Fossil fuels (billion kWh)","38.727","42.863","49.687","56.121","62.662","68.695","75.068","75.859","76.794","80.419","83.127","89.068","93.528","100.612","109.916","115.787","119.816","122.561","126.818","127.134","141.53862","134.83078","143.67712","146.9314","148.3884","152.82708","152.515","146.56856"
"INTL.29-12-THA-BKWH.A","        Renewables (billion kWh)","4.927","4.542","4.198","3.664","4.47","6.935","8.13","7.473","5.4464","4.3683","6.4773","6.7343","8.0843","8.3793","7.2623","7.2708","9.5069","9.818","9.656","10.164","8.895","12.473","13.706","13.781","14.344","13.87148","25.27173","25.74306"
"INTL.33-12-THA-BKWH.A","            Hydroelectricity (billion kWh)","4.926","4.541","4.197","3.663","4.469","6.646","7.268","7.128","5.125","3.5","5.966","6.24","7.396","7.226","5.98","5.74","8.044","8.033","7.042","7.077","5.482","8.081","8.666","5.691","5.485","3.71448","3.49173","4.64706"
"INTL.34-12-THA-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0.001","0.001","0.001","0.001","0.001","0.289","0.862","0.345","0.3214","0.8683","0.5113","0.4943","0.6883","1.1533","1.2823","1.5308","1.4629","1.785","2.614","3.087","3.413","4.392","5.04","8.09","8.859","10.157","21.78","21.096"
"INTL.35-12-THA-BKWH.A","                Geothermal (billion kWh)","0.001","0.001","0.001","0.001","0.001","0.001","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.001","0.001","0.002","0.002","0.001","0.001","0.001","0.001","0.001","0.002"
"INTL.36-12-THA-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.003","0.009","0.02","0.095","0.493","1.08","1.385","2.38","3.38","4.543"
"INTL.117-12-THA-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-THA-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.003","0.009","0.02","0.095","0.493","1.08","1.385","2.38","3.38","4.543"
"INTL.37-12-THA-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0.0004","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003","0.0008","0.0009","0","0","0.001","0.001","0.005","0.141","0.305","0.305","0.33","0.345","1.109"
"INTL.38-12-THA-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0.288","0.86","0.343","0.319","0.866","0.509","0.492","0.686","1.151","1.28","1.528","1.459","1.782","2.61","3.076","3.39","4.29","4.405","6.704","7.168","7.446","18.054","15.442"
"INTL.82-12-THA-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-THA-BKWH.A","    Consumption (billion kWh)","39.609","42.653","48.591","55.114","60.807","69.686","76.234","75.962","75.2374","78.3153","82.1143","86.5343","94.0233","102.6223","110.2133","116.1198","122.5519","126.682","129.344","129.656","145.98462","145.50778","156.30012","161.6624","162.8534","167.06356","184.02973","183.74062"
"","The Bahamas","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-BHS-BKWH.A","    Generation (billion kWh)","0.893","1.067","1.095","1.144","1.201","1.179","1.213","1.282","1.393","1.464","1.565","1.626","1.716","1.81","1.794703","1.8944","1.927583","2.045213","2.05","1.945","1.8895","1.9316","1.7869","1.7729","1.809","1.88","1.85","1.870067"
"INTL.27-12-BHS-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-BHS-BKWH.A","        Fossil fuels (billion kWh)","0.893","1.067","1.095","1.144","1.201","1.179","1.213","1.282","1.393","1.464","1.565","1.626","1.716","1.81","1.794703","1.8944","1.927583","2.045213","2.05","1.945","1.889","1.931","1.786","1.772","1.807","1.878","1.848","1.868"
"INTL.29-12-BHS-BKWH.A","        Renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005","0.0006","0.0009","0.0009","0.002","0.002","0.002","0.002067"
"INTL.33-12-BHS-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.34-12-BHS-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005","0.0006","0.0009","0.0009","0.002","0.002","0.002","0.002067"
"INTL.35-12-BHS-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-BHS-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005","0.0006","0.0009","0.0009","0.002","0.002","0.002","0.002067"
"INTL.117-12-BHS-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-BHS-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0005","0.0006","0.0009","0.0009","0.002","0.002","0.002","0.002067"
"INTL.37-12-BHS-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-BHS-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.82-12-BHS-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-BHS-BKWH.A","    Consumption (billion kWh)","0.83049","0.99231","1.01835","1.06392","1.11693","1.09647","1.12809","1.19226","1.29549","1.36152","1.45545","1.51218","1.59588","1.6833","1.66907379","1.761792","1.79265219","1.90204809","1.9065","1.80885","1.757235","1.796388","1.661817","1.648797","1.68237","1.7484","1.7205","1.73916231"
"","Timor-Leste","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-TLS-BKWH.A","    Generation (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.27-12-TLS-BKWH.A","        Nuclear (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-TLS-BKWH.A","        Fossil fuels (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.29-12-TLS-BKWH.A","        Renewables (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.33-12-TLS-BKWH.A","            Hydroelectricity (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.34-12-TLS-BKWH.A","            Non-hydroelectric renewables (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.35-12-TLS-BKWH.A","                Geothermal (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-TLS-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.117-12-TLS-BKWH.A","                    Tide and wave (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-TLS-BKWH.A","                    Solar (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.37-12-TLS-BKWH.A","                Wind (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-TLS-BKWH.A","                Biomass and waste (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
